frame,structure_id,track_id,morphology,centroid_x,centroid_y,major_axis,minor_axis,orientation,mean_intensity,area,eccentricity,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col
38,1,13,filament,53.82105263157895,45.76140350877193,22.85933753475293,18.16221563639209,-65.37186791156604,0.5714439330459089,285,0.6072371384432871,36,43,56,67
40,1,13,filament,49.35820895522388,42.09850746268657,27.523963760024618,18.41371586531918,-85.39107175872448,0.592026815382073,335,0.7432563823961903,33,36,53,63
42,1,13,filament,54.99261992619926,39.30258302583026,22.94634881335818,16.62432869554659,-47.008303396274286,0.5856640078724813,271,0.6892885886271108,30,44,51,67
44,1,13,filament,53.848375451263536,37.96389891696751,22.380155770670218,17.310809418815687,-64.83833641238387,0.5969246193741876,277,0.6338094457557834,29,42,49,66
45,1,13,filament,51.142857142857146,38.564784053156146,25.773868449871536,16.158426712919425,-75.80477132100964,0.5472841173731136,301,0.7790751103611637,30,38,47,63
47,1,13,filament,50.98529411764706,43.67279411764706,25.235326766077343,16.236941656567637,86.47165992184564,0.590866943489106,272,0.7655124366270344,36,36,53,62
31,1,14,filament,61.45323741007194,86.09352517985612,25.289696855422836,15.562273334234648,-56.732534461275215,0.5485264317348484,278,0.7882460300240733,77,51,96,75
32,2,14,filament,74.0,79.0,6.8339375694179925,6.8339375694179925,-45.0,0.4364980643347317,37,0.0,76,71,83,78
33,2,14,filament,63.7043795620438,83.2007299270073,25.15200711442606,15.633275037418668,-61.986441124081566,0.6019412280352586,274,0.7833730737498226,75,54,93,78
46,1,17,filament,72.73333333333333,79.15555555555555,10.03427332680008,6.2972285331032865,17.35320632498969,0.553022371161644,45,0.7785585660354816,73,70,84,77
48,1,17,filament,66.02127659574468,66.33687943262412,24.16598506323392,15.597708221782206,10.827652536816064,0.5479477512013521,282,0.7638104572595625,54,58,81,75
50,1,19,filament,50.9527027027027,40.182432432432435,23.482191206720568,18.658148520455228,85.63269468442694,0.3515141779205217,296,0.6071779160495294,30,37,52,62
51,1,19,filament,52.238853503184714,38.77707006369427,25.532571346544945,17.190878895772624,-70.95537853124176,0.5033536518019867,314,0.7393765829673017,30,40,48,66
53,1,19,filament,54.81297709923664,39.50763358778626,21.352347466471464,16.8796109087438,-56.79234287315135,0.3857648579685323,262,0.6124269642899627,30,44,48,65
55,1,19,filament,50.93811074918567,42.39739413680782,25.917298216364905,18.341638771236035,-85.22704656971943,0.5742616609854951,307,0.7065143465198392,34,37,53,63
57,1,19,filament,42.58139534883721,49.372093023255815,9.46611142190914,6.388713944310327,58.22799286933609,0.5231885823730941,43,0.7379057866329485,46,39,53,49
67,1,22,filament,48.145669291338585,43.354330708661415,20.90887917863129,16.643493859993203,73.27264807743703,0.602855285348596,254,0.6052949841088048,35,39,52,61
68,1,22,filament,53.24252491694352,43.70099667774086,31.3008950718342,15.974919128652845,83.97485385006013,0.592991549705617,301,0.8599571696350012,35,39,53,73
69,1,22,filament,48.04733727810651,41.69230769230769,26.78717043129016,19.88481154144726,0.3782284960513648,0.5931283808393191,338,0.6700389502577397,30,38,56,61
70,1,22,filament,52.81849315068493,39.678082191780824,24.05358414415193,18.482316987277695,14.116227938701355,0.6026609973868791,292,0.6399926890962895,29,43,54,63
71,1,22,filament,57.235955056179776,41.262172284644194,21.438079686305628,16.864924680364172,-30.428481863923903,0.6397070180994757,267,0.6173600182512513,32,48,52,67
72,1,22,filament,53.14497041420118,35.98224852071006,24.85228505042456,18.69876800678113,70.90822124485356,0.6070293133027616,338,0.6587106846486787,26,41,48,65
78,1,23,filament,57.121863799283155,51.272401433691755,22.93805668936456,17.630758382926967,-17.28669161605225,0.6037862828306699,279,0.6396999092899402,40,49,64,68
79,1,23,filament,57.74626865671642,49.41417910447761,22.66342214387533,17.446648924713735,-47.48565639746062,0.6311021243679833,268,0.6382667286717786,37,46,59,68
82,1,25,filament,68.91240875912409,56.47445255474452,22.582178682734934,16.813694678740863,-38.80956521350301,0.6392856881030701,274,0.6675601033761902,47,57,69,79
83,1,25,filament,67.54046242774567,55.078034682080926,27.4095596018374,18.058749349812462,66.57938038169995,0.5938594608884462,346,0.7522755825540037,45,53,66,80
86,1,26,filament,72.58944281524927,59.22873900293255,29.11206625676398,17.825576918745703,-58.376452235678194,0.5515309809424218,341,0.7906186347445621,49,60,71,89
87,1,26,filament,68.5,62.1722972972973,24.503786644113937,18.04522094355702,65.65302129810492,0.6404242039811033,296,0.6765183112068925,52,57,72,80
89,1,26,filament,66.44956772334294,61.46685878962536,25.998217894385828,19.0173541397567,83.44285267340165,0.6623706888848494,347,0.6818555633638731,51,53,73,79
92,1,27,filament,65.17735849056604,57.52452830188679,22.566031940615993,16.825322237212426,6.360141601155813,0.59592267784598,265,0.6663893535040474,48,55,72,75
93,1,27,filament,62.702786377708975,56.06811145510836,25.41104819262931,17.797580631299503,8.011493873403044,0.5543658022831388,323,0.7137628061819568,45,54,69,73
